Epoch,Base,BatchNorm,GreyWorld,GreyEdge,WhitePatch,FC4
84,0.632352948,0.765686274,0.632352948,0.520588219,0.639215708,0.634313703
85,0.643137276,0.74313724,0.633333325,0.550000012,0.600980401,0.643137276
86,0.657843113,0.772549033,0.640196085,0.558823526,0.618627429,0.636274517
87,0.647058845,0.739215672,0.654901981,0.579411745,0.636274517,0.624509811
88,0.657843113,0.791176498,0.65196079,0.55392158,0.640196085,0.663725495
89,0.676470578,0.750980377,0.649999976,0.594117641,0.667647064,0.656862736
90,0.667647064,0.767647088,0.687254906,0.583333313,0.646078408,0.676470578
91,0.673529387,0.776470602,0.637254894,0.585294127,0.653921545,0.653921545
92,0.691176474,0.776470602,0.656862736,0.570588231,0.642156839,0.670588255
93,0.68921566,0.78039217,0.65882355,0.606862724,0.679411769,0.676470578
94,0.694117665,0.774509788,0.715686262,0.629411757,0.654901981,0.680392146
95,0.714705884,0.792156875,0.68921566,0.622548997,0.655882359,0.670588255
96,0.713725507,0.771568656,0.695098042,0.633333325,0.678431392,0.681372523
97,0.706862748,0.801960766,0.702941179,0.615686297,0.675490201,0.68235296
98,0.695098042,0.819607854,0.662745118,0.620588243,0.685294092,0.685294092
99,0.728431344,0.792156875,0.717647076,0.649999976,0.68235296,0.704901934
100,0.686274529,0.777450979,0.714705884,0.632352948,0.70588237,0.698039234
101,0.724509776,0.78725493,0.721568644,0.619607866,0.685294092,0.720588207
102,0.714705884,0.814705908,0.71960783,0.671568632,0.69607842,0.745098054
103,0.722549021,0.815686285,0.754901946,0.652941167,0.718627453,0.732352912
104,0.730392158,0.802941203,0.715686262,0.640196085,0.727450967,0.732352912
105,0.74313724,0.799019635,0.75,0.671568632,0.711764693,0.721568644
106,0.731372535,0.779411793,0.723529398,0.674509823,0.706862748,0.745098054
107,0.750980377,0.801960766,0.736274481,0.686274529,0.715686262,0.724509776
108,0.746078432,0.800000012,0.744117618,0.670588255,0.703921556,0.728431344
109,0.737254918,0.825490177,0.749019623,0.669607818,0.727450967,0.733333349
110,0.744117618,0.802941203,0.763725519,0.69607842,0.716666639,0.742156863
111,0.742156863,0.808823526,0.72647059,0.695098042,0.716666639,0.747058809
112,0.760784328,0.819607854,0.759803951,0.662745118,0.741176486,0.753921568
113,0.774509788,0.828431368,0.751960814,0.70588237,0.738235295,0.754901946
114,0.772549033,0.825490177,0.766666651,0.69607842,0.757843137,0.757843137
115,0.771568656,0.81764704,0.769607842,0.707843125,0.736274481,0.753921568
116,0.750980377,0.799019635,0.772549033,0.704901934,0.760784328,0.760784328
117,0.78039217,0.830392182,0.768627465,0.725490212,0.739215672,0.757843137
118,0.759803951,0.824509799,0.752941191,0.703921556,0.768627465,0.754901946
119,0.784313738,0.829411745,0.764705896,0.731372535,0.737254918,0.783333361
120,0.77352941,0.830392182,0.78725493,0.729411781,0.747058809,0.775490224
121,0.790196061,0.816666663,0.79411763,0.71274507,0.785294116,0.783333361
122,0.771568656,0.84803921,0.788235307,0.731372535,0.759803951,0.800000012
123,0.801960766,0.820588231,0.782352924,0.736274481,0.775490224,0.763725519
124,0.800000012,0.849019587,0.761764705,0.75,0.776470602,0.802941203
125,0.77352941,0.822549045,0.785294116,0.728431344,0.777450979,0.75686276
126,0.791176498,0.859803915,0.797058821,0.753921568,0.785294116,0.78725493
127,0.804901958,0.818627477,0.78725493,0.737254918,0.784313738,0.778431356
128,0.807843149,0.836274505,0.795098066,0.752941191,0.786274493,0.79411763
129,0.792156875,0.850980401,0.78725493,0.779411793,0.807843149,0.791176498
130,0.777450979,0.835294127,0.784313738,0.778431356,0.772549033,0.812745094
131,0.812745094,0.833333313,0.798039198,0.742156863,0.822549045,0.793137252
132,0.800000012,0.816666663,0.808823526,0.770588219,0.77352941,0.804901958
133,0.805882335,0.859803915,0.798039198,0.769607842,0.816666663,0.804901958
134,0.795098066,0.850980401,0.81078434,0.760784328,0.788235307,0.831372559
135,0.805882335,0.839215696,0.807843149,0.77352941,0.825490177,0.78725493
136,0.815686285,0.837254882,0.830392182,0.763725519,0.815686285,0.818627477
137,0.809803903,0.845098019,0.812745094,0.764705896,0.813725471,0.78725493
138,0.820588231,0.852941155,0.806862772,0.785294116,0.786274493,0.812745094
139,0.820588231,0.844117641,0.825490177,0.764705896,0.823529422,0.804901958
140,0.81078434,0.856862724,0.793137252,0.789215684,0.800980389,0.815686285
141,0.823529422,0.842156887,0.828431368,0.781372547,0.79411763,0.832352936
142,0.820588231,0.87156862,0.825490177,0.786274493,0.812745094,0.792156875
143,0.802941203,0.865686297,0.805882335,0.789215684,0.811764717,0.824509799
144,0.814705908,0.84803921,0.833333313,0.786274493,0.80392158,0.828431368
145,0.813725471,0.844117641,0.832352936,0.78725493,0.81764704,0.808823526
146,0.821568608,0.874509811,0.81764704,0.792156875,0.819607854,0.823529422
147,0.84117645,0.849019587,0.844117641,0.805882335,0.806862772,0.808823526
148,0.832352936,0.851960778,0.823529422,0.790196061,0.806862772,0.839215696
149,0.81764704,0.855882347,0.837254882,0.811764717,0.805882335,0.835294127
150,0.80392158,0.867647052,0.821568608,0.799019635,0.835294127,0.850000024
151,0.789215684,0.838235319,0.833333313,0.820588231,0.829411745,0.81764704
152,0.814705908,0.849019587,0.850000024,0.822549045,0.816666663,0.839215696
153,0.837254882,0.84117645,0.844117641,0.792156875,0.823529422,0.835294127
154,0.844117641,0.872548997,0.860784292,0.816666663,0.842156887,0.839215696
155,0.828431368,0.867647052,0.837254882,0.80392158,0.824509799,0.849019587
156,0.863725483,0.852941155,0.832352936,0.821568608,0.835294127,0.845098019
157,0.816666663,0.855882347,0.839215696,0.800000012,0.845098019,0.822549045
158,0.842156887,0.857843161,0.872548997,0.813725471,0.826470613,0.863725483
159,0.827450991,0.854901969,0.829411745,0.822549045,0.831372559,0.829411745
160,0.850000024,0.873529434,0.827450991,0.804901958,0.831372559,0.839215696
161,0.849019587,0.835294127,0.831372559,0.825490177,0.83431375,0.850980401
162,0.818627477,0.883333325,0.865686297,0.804901958,0.829411745,0.809803903
163,0.855882347,0.858823538,0.844117641,0.80392158,0.828431368,0.869607866
164,0.850980401,0.867647052,0.845098019,0.818627477,0.831372559,0.843137264
165,0.837254882,0.862745106,0.857843161,0.807843149,0.850980401,0.835294127
166,0.846078455,0.881372571,0.849019587,0.812745094,0.849019587,0.862745106
167,0.844117641,0.870588243,0.844117641,0.84117645,0.846078455,0.857843161
168,0.872548997,0.855882347,0.851960778,0.820588231,0.843137264,0.860784292
169,0.870588243,0.84803921,0.875490189,0.84117645,0.835294127,0.850980401
170,0.833333313,0.872548997,0.837254882,0.820588231,0.831372559,0.866666675
171,0.87843138,0.876470566,0.835294127,0.830392182,0.87843138,0.870588243
172,0.849019587,0.889215708,0.857843161,0.825490177,0.846078455,0.881372571
173,0.857843161,0.87843138,0.845098019,0.839215696,0.84803921,0.857843161
174,0.850000024,0.881372571,0.828431368,0.836274505,0.832352936,0.84803921
175,0.859803915,0.868627429,0.866666675,0.842156887,0.859803915,0.862745106
176,0.836274505,0.854901969,0.852941155,0.822549045,0.863725483,0.861764729
177,0.865686297,0.87843138,0.857843161,0.84803921,0.875490189,0.881372571
178,0.860784292,0.876470566,0.863725483,0.822549045,0.854901969,0.856862724
179,0.839215696,0.879411757,0.858823538,0.831372559,0.874509811,0.853921592
180,0.877451003,0.847058833,0.864705861,0.856862724,0.884313703,0.850980401
181,0.854901969,0.881372571,0.852941155,0.84803921,0.853921592,0.865686297
182,0.877451003,0.879411757,0.875490189,0.855882347,0.868627429,0.870588243
183,0.857843161,0.857843161,0.870588243,0.84117645,0.850980401,0.869607866
184,0.847058833,0.868627429,0.876470566,0.84803921,0.861764729,0.863725483
185,0.855882347,0.866666675,0.866666675,0.838235319,0.862745106,0.869607866
186,0.873529434,0.876470566,0.863725483,0.83431375,0.850000024,0.869607866
187,0.859803915,0.881372571,0.864705861,0.838235319,0.890196085,0.869607866
188,0.863725483,0.869607866,0.864705861,0.837254882,0.84803921,0.828431368
189,0.868627429,0.855882347,0.856862724,0.845098019,0.867647052,0.874509811
190,0.868627429,0.884313703,0.863725483,0.854901969,0.857843161,0.875490189
191,0.850000024,0.890196085,0.87843138,0.81078434,0.855882347,0.866666675
192,0.852941155,0.865686297,0.862745106,0.833333313,0.865686297,0.869607866
193,0.888235271,0.885294139,0.885294139,0.856862724,0.850000024,0.875490189
194,0.87156862,0.872548997,0.858823538,0.833333313,0.869607866,0.869607866
195,0.861764729,0.87156862,0.862745106,0.847058833,0.853921592,0.869607866
196,0.877451003,0.880392134,0.883333325,0.84803921,0.876470566,0.879411757
197,0.851960778,0.887254894,0.873529434,0.869607866,0.859803915,0.87843138
198,0.876470566,0.880392134,0.880392134,0.856862724,0.876470566,0.880392134
199,0.861764729,0.888235271,0.866666675,0.827450991,0.866666675,0.866666675
200,0.887254894,0.883333325,0.869607866,0.859803915,0.855882347,0.876470566
