Epoch,Base,BatchNorm,GreyWorld,GreyEdge,WhitePatch,FC4
78,0.996078432,0.998039186,0.998039186,0.999019623,0.999019623,0.996078432
79,0.998039186,0.995098054,0.997058809,1,0.996078432,0.997058809
80,0.994117618,0.995098054,0.991176486,1,0.994117618,0.998039186
81,0.997058809,0.996078432,0.997058809,1,0.99313724,0.996078432
82,0.998039186,0.996078432,0.996078432,1,0.996078432,0.999019623
83,0.997058809,0.988235295,0.997058809,1,0.996078432,0.996078432
84,0.997058809,0.995098054,0.997058809,0.995098054,0.992156863,0.994117618
85,0.997058809,0.992156863,0.997058809,1,0.994117618,0.994117618
86,0.999019623,0.992156863,0.991176486,1,1,1
87,0.996078432,0.998039186,0.998039186,0.992156863,0.994117618,0.998039186
88,1,0.998039186,0.996078432,0.998039186,0.995098054,0.994117618
89,0.996078432,0.991176486,0.992156863,0.998039186,1,0.998039186
90,0.995098054,0.994117618,0.996078432,0.988235295,1,1
91,0.996078432,0.997058809,0.992156863,1,0.999019623,0.996078432
92,0.996078432,1,0.99313724,1,0.999019623,0.992156863
93,0.997058809,0.994117618,0.999019623,0.996078432,1,0.998039186
94,0.999019623,0.994117618,0.998039186,0.996078432,0.999019623,0.997058809
95,0.999019623,0.995098054,0.99313724,0.997058809,0.992156863,1
96,1,0.994117618,0.997058809,0.998039186,0.997058809,1
97,1,0.994117618,1,1,0.999019623,1
98,0.998039186,0.997058809,0.994117618,1,0.991176486,0.996078432
99,1,1,1,0.995098054,1,0.996078432
100,0.999019623,1,0.989215672,0.999019623,1,0.999019623
101,0.994117618,1,0.996078432,1,1,1
102,0.995098054,0.995098054,1,0.998039186,1,0.998039186
103,0.99313724,0.99313724,1,0.997058809,1,0.99313724
104,0.998039186,0.996078432,1,0.990196049,1,0.999019623
105,0.995098054,0.996078432,0.997058809,0.996078432,1,1
106,0.996078432,0.996078432,0.998039186,0.998039186,0.995098054,0.991176486
107,1,0.995098054,0.998039186,0.995098054,0.997058809,0.992156863
108,1,0.996078432,0.999019623,0.998039186,0.999019623,0.998039186
109,1,1,0.997058809,0.995098054,0.999019623,1
110,0.997058809,0.999019623,1,1,0.997058809,0.999019623
111,1,0.999019623,0.998039186,0.997058809,0.999019623,1
112,0.997058809,0.998039186,0.996078432,0.997058809,0.994117618,1
113,0.995098054,0.999019623,0.999019623,0.998039186,1,0.994117618
114,0.999019623,0.995098054,1,0.995098054,0.998039186,0.999019623
115,1,0.998039186,0.994117618,0.999019623,0.997058809,0.996078432
116,0.997058809,1,0.999019623,0.995098054,0.998039186,0.995098054
117,0.998039186,0.997058809,0.994117618,0.999019623,0.999019623,0.995098054
118,0.998039186,1,0.997058809,1,0.999019623,0.996078432
119,0.992156863,1,0.994117618,1,1,1
120,0.995098054,1,0.996078432,1,1,0.991176486
121,0.996078432,0.999019623,0.997058809,1,1,0.997058809
122,0.999019623,0.998039186,0.997058809,1,1,0.999019623
123,0.997058809,0.994117618,0.998039186,0.997058809,0.991176486,0.998039186
124,0.994117618,0.997058809,0.998039186,0.997058809,0.999019623,0.999019623
125,1,0.999019623,0.99313724,0.992156863,0.997058809,0.997058809
126,1,0.99313724,1,1,0.999019623,0.997058809
127,0.999019623,0.997058809,0.996078432,0.996078432,0.996078432,1
128,0.996078432,0.996078432,0.998039186,0.996078432,0.994117618,0.998039186
129,0.997058809,0.99313724,0.994117618,1,0.998039186,0.99313724
130,0.998039186,0.997058809,0.995098054,0.995098054,0.995098054,0.994117618
131,0.997058809,0.99313724,1,0.997058809,1,0.999019623
132,0.999019623,0.999019623,0.998039186,0.999019623,0.999019623,0.996078432
133,0.997058809,1,0.995098054,0.999019623,0.995098054,0.997058809
134,0.997058809,1,0.994117618,0.994117618,0.995098054,0.999019623
135,0.995098054,1,0.997058809,1,0.997058809,0.996078432
136,0.998039186,1,1,0.999019623,0.996078432,0.998039186
137,0.997058809,0.996078432,1,0.994117618,0.999019623,0.997058809
138,0.997058809,0.996078432,1,1,0.998039186,0.998039186
139,0.999019623,0.999019623,0.995098054,1,1,0.99313724
140,0.998039186,1,0.998039186,1,1,0.997058809
141,0.999019623,0.992156863,0.998039186,1,1,0.99313724
142,0.991176486,0.999019623,0.998039186,0.996078432,1,0.999019623
143,0.992156863,0.999019623,0.995098054,0.999019623,1,0.99313724
144,0.997058809,0.999019623,0.996078432,0.996078432,0.997058809,1
145,1,1,0.997058809,0.997058809,1,0.999019623
146,1,0.998039186,1,0.997058809,1,1
147,0.99313724,0.997058809,0.996078432,1,1,0.999019623
148,0.998039186,1,0.991176486,1,0.997058809,0.995098054
149,1,0.999019623,0.999019623,1,1,0.994117618
150,0.999019623,0.996078432,1,0.999019623,0.998039186,0.999019623
151,0.998039186,0.999019623,1,0.999019623,0.995098054,0.994117618
152,0.999019623,0.999019623,1,0.999019623,1,1
153,1,0.999019623,0.996078432,0.998039186,1,1
154,1,0.997058809,0.998039186,0.998039186,0.996078432,0.996078432
155,1,0.998039186,0.998039186,0.998039186,1,1
156,1,0.998039186,0.992156863,1,1,0.999019623
157,0.999019623,0.996078432,1,1,0.998039186,0.999019623
158,1,0.996078432,1,1,0.999019623,1
159,0.996078432,1,1,1,1,1
160,1,0.998039186,0.996078432,0.997058809,1,0.997058809
161,0.996078432,0.996078432,0.999019623,1,1,0.999019623
162,0.998039186,0.989215672,0.999019623,1,1,0.999019623
163,0.995098054,1,1,1,1,1
164,0.99313724,0.998039186,1,1,1,1
165,0.998039186,0.994117618,1,1,1,1
166,1,0.99313724,1,1,1,1
167,1,0.996078432,1,1,1,1
168,0.997058809,0.997058809,1,1,1,1
169,0.999019623,0.996078432,0.992156863,1,1,1
170,1,0.997058809,0.996078432,0.995098054,1,1
171,0.998039186,1,0.998039186,0.998039186,1,1
172,0.996078432,1,0.998039186,0.999019623,1,1
173,0.998039186,0.998039186,0.99313724,0.999019623,1,0.997058809
174,0.996078432,0.996078432,0.999019623,1,0.998039186,0.998039186
175,1,0.997058809,0.994117618,1,1,1
176,1,1,1,1,1,0.997058809
177,1,0.999019623,0.998039186,0.992156863,1,0.995098054
178,1,0.994117618,0.999019623,0.998039186,0.999019623,0.997058809
179,0.999019623,0.994117618,0.998039186,1,0.998039186,0.999019623
180,0.994117618,1,0.997058809,0.997058809,0.997058809,1
181,0.998039186,0.997058809,0.995098054,0.999019623,1,1
182,0.997058809,0.99313724,0.999019623,0.999019623,1,1
183,0.998039186,0.997058809,1,0.999019623,0.996078432,0.999019623
184,0.994117618,0.997058809,0.995098054,0.998039186,0.997058809,1
185,0.998039186,0.996078432,0.995098054,1,0.999019623,0.998039186
186,1,0.995098054,0.997058809,0.996078432,0.999019623,0.997058809
187,0.999019623,0.999019623,0.995098054,0.995098054,1,0.999019623
188,1,1,0.998039186,0.998039186,1,0.996078432
189,0.997058809,1,0.997058809,0.999019623,1,1
190,0.999019623,0.999019623,0.995098054,0.995098054,1,0.996078432
191,1,0.994117618,0.998039186,1,1,1
192,1,0.999019623,0.998039186,0.999019623,0.999019623,1
193,0.998039186,0.999019623,0.999019623,1,1,1
194,1,0.999019623,0.997058809,1,0.997058809,1
195,1,0.999019623,0.997058809,0.998039186,0.998039186,0.994117618
196,0.995098054,0.998039186,1,0.995098054,1,0.999019623
197,1,0.999019623,1,1,0.998039186,1
198,0.998039186,0.997058809,0.996078432,0.996078432,1,1
199,0.990196049,0.997058809,0.991176486,0.998039186,1,0.998039186
200,0.998039186,0.99313724,0.999019623,1,1,0.998039186
